0.01786292,0.9902321,0.1172588,0.07329229,0.01731838,0.9905616,0.1173404,0.06869459,0.01385172,0.9943249,0.08392698,0.06389242,0,0,0,0,0.7885799,-0.6006418,-0.0006284079,-0.131798,0.9036847,-0.01579237,-0.3749645,-0.2061706,0.8868172,0.156699,-0.3400249,-0.2708943,0.8852726,0.3172805,-0.3036278,-0.1530869,0.831143,0.5435855,0.1025226,-0.05661591,0.4646697,-0.01046965,0.8723341,-0.1516761,0.7510279,0.03686371,0.5983461,-0.2767309,0.7158993,0.1042038,0.6037261,-0.3348798,-0.6411144,0.7031306,-0.1244751,0.2812217,0.7552944,0.07007577,-0.6487784,-0.06088084,0.8064122,-0.03886179,-0.5899992,-0.009497131,0,0,0,0,0.7133879,0.6672258,-0.05242966,-0.2076982,0.6514789,-0.145242,0.7440487,-0.02952024,0.8430791,0.01836788,0.5374683,0.002812297,0,0,0,0,0.01552479,0.9924819,0.1031921,0.0639538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01707447,0.9903578,0.1177511,0.07095493,0.01658476,0.9906442,0.1178211,0.06683685,0.01374319,0.9944045,0.08406391,0.06248309,0,0,0,0,0.7884604,-0.6012738,-0.003109816,-0.1295776,0.9368639,-0.03196327,-0.2832895,-0.2025127,0.8937975,0.1395911,-0.3600582,-0.2280321,0.8819634,0.2197753,-0.338907,-0.2428609,0.8300484,0.5453188,0.1025785,-0.0558993,0.6461736,0.006539134,0.7478115,-0.1522989,0.7949773,-0.02002777,0.5437617,-0.2682035,0.7695682,0.0454847,0.5572129,-0.3085606,-0.6429973,0.7021304,-0.123008,0.2800648,0.7533045,0.07442006,-0.6499955,-0.06708022,0.8030758,-0.04254453,-0.5943515,-0.002351125,0,0,0,0,0.7112638,0.6690721,-0.05282585,-0.2089393,0.6533136,-0.1407765,0.7432676,-0.03027517,0.7983516,0.01232282,0.6020333,0.006214119,0,0,0,0,0.01527148,0.9925507,0.1034252,0.06255448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01707447,0.9903578,0.1177511,0.07095493,0.01658476,0.9906442,0.1178211,0.06683685,0.01374319,0.9944045,0.08406391,0.06248309,0,0,0,0,0.7884604,-0.6012738,-0.003109816,-0.1295776,0.9368639,-0.03196327,-0.2832895,-0.2025127,0.8937975,0.1395911,-0.3600582,-0.2280321,0.8819634,0.2197753,-0.338907,-0.2428609,0.8300484,0.5453188,0.1025785,-0.0558993,0.6461736,0.006539134,0.7478115,-0.1522989,0.7949773,-0.02002777,0.5437617,-0.2682035,0.7695682,0.0454847,0.5572129,-0.3085606,-0.6429973,0.7021304,-0.123008,0.2800648,0.7533045,0.07442006,-0.6499955,-0.06708022,0.8030758,-0.04254453,-0.5943515,-0.002351125,0,0,0,0,0.7112638,0.6690721,-0.05282585,-0.2089393,0.6533136,-0.1407765,0.7432676,-0.03027517,0.7983516,0.01232282,0.6020333,0.006214119,0,0,0,0,0.01527148,0.9925507,0.1034252,0.06255448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01707447,0.9903578,0.1177511,0.07095493,0.01658476,0.9906442,0.1178211,0.06683685,0.01374319,0.9944045,0.08406391,0.06248309,0,0,0,0,0.7884604,-0.6012738,-0.003109816,-0.1295776,0.9368639,-0.03196327,-0.2832895,-0.2025127,0.8937975,0.1395911,-0.3600582,-0.2280321,0.8819634,0.2197753,-0.338907,-0.2428609,0.8300484,0.5453188,0.1025785,-0.0558993,0.6461736,0.006539134,0.7478115,-0.1522989,0.7949773,-0.02002777,0.5437617,-0.2682035,0.7695682,0.0454847,0.5572129,-0.3085606,-0.6429973,0.7021304,-0.123008,0.2800648,0.7533045,0.07442006,-0.6499955,-0.06708022,0.8030758,-0.04254453,-0.5943515,-0.002351125,0,0,0,0,0.7112638,0.6690721,-0.05282585,-0.2089393,0.6533136,-0.1407765,0.7432676,-0.03027517,0.7983516,0.01232282,0.6020333,0.006214119,0,0,0,0,0.01527148,0.9925507,0.1034252,0.06255448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01750903,0.9906123,0.117894,0.06694666,0.01682341,0.9909846,0.1179938,0.06118701,0.01432561,0.9948339,0.08407098,0.05506624,0,0,0,0,0.7885991,-0.6027056,-0.01205022,-0.1212942,0.9394537,-0.02323508,-0.2831644,-0.1915851,0.7510173,0.1744887,-0.6141235,-0.1684609,0.7649915,0.1962911,-0.6061924,-0.09374788,0.8267534,0.550875,0.09945586,-0.05589424,0.7154492,-0.01575785,0.6802858,-0.158415,0.7933443,-0.06936959,0.5488679,-0.2540407,0.7876159,-0.1003806,0.5372981,-0.2844219,-0.6448416,0.7016174,-0.1215949,0.2777175,0.7492804,0.08418883,-0.6515305,-0.08366044,0.7854161,-0.04362357,-0.6173488,0.009951188,0,0,0,0,0.709802,0.6699101,-0.0540045,-0.210915,0.6561449,-0.1226027,0.7437553,-0.03564448,0.764954,-0.01210497,0.6438047,0.01464206,0,0,0,0,0.01570387,0.9929637,0.1035986,0.05517122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01750903,0.9906123,0.117894,0.06694666,0.01682341,0.9909846,0.1179938,0.06118701,0.01432561,0.9948339,0.08407098,0.05506624,0,0,0,0,0.7885991,-0.6027056,-0.01205022,-0.1212942,0.9394537,-0.02323508,-0.2831644,-0.1915851,0.7510173,0.1744887,-0.6141235,-0.1684609,0.7649915,0.1962911,-0.6061924,-0.09374788,0.8267534,0.550875,0.09945586,-0.05589424,0.7154492,-0.01575785,0.6802858,-0.158415,0.7933443,-0.06936959,0.5488679,-0.2540407,0.7876159,-0.1003806,0.5372981,-0.2844219,-0.6448416,0.7016174,-0.1215949,0.2777175,0.7492804,0.08418883,-0.6515305,-0.08366044,0.7854161,-0.04362357,-0.6173488,0.009951188,0,0,0,0,0.709802,0.6699101,-0.0540045,-0.210915,0.6561449,-0.1226027,0.7437553,-0.03564448,0.764954,-0.01210497,0.6438047,0.01464206,0,0,0,0,0.01570387,0.9929637,0.1035986,0.05517122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01409169,0.9914376,0.1163352,0.05761098,0.01322659,0.9918385,0.1164367,0.05024016,0.0109451,0.9956717,0.08193395,0.04248196,0,0,0,0,0.7909704,-0.6012255,-0.02192766,-0.1114132,0.9225823,-0.009938137,-0.3423565,-0.1775813,-0.5979644,-0.1899935,0.7675551,0.1311493,-0.6285707,-0.1270615,0.7672971,-0.003076994,0.8264979,0.552502,0.08858214,-0.06161186,0.832887,-0.001591022,0.5291063,-0.1623065,0.8799444,-0.1001848,0.385387,-0.2591096,0.8672373,-0.1312013,0.3743504,-0.3009108,-0.6496499,0.7001384,-0.1174271,0.2719782,0.7147045,0.1075691,-0.6760964,-0.1432481,0.7733017,-0.04249018,-0.6297029,0.06060865,0,0,0,0,0.7057075,0.6725748,-0.0606017,-0.2143531,0.663357,-0.1076371,0.7395411,-0.03808967,0.7057655,-0.03239315,0.7073029,0.0238396,0,0,0,0,0.01248374,0.9937893,0.1020648,0.04254203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01485719,0.9924096,0.1130198,0.04614064,0.01392589,0.9927559,0.1131383,0.03796596,0.01465816,0.9967414,0.07383223,0.02899222,0,0,0,0,0.7909846,-0.6034807,-0.03355024,-0.09501908,0.9261415,-0.01900168,-0.3393375,-0.1635568,-0.5040095,-0.1715621,0.8395441,0.1081969,-0.526631,-0.1191441,0.8416001,-0.01317585,0.8252046,0.5559949,0.07880162,-0.06080691,0.8810565,-0.02424344,0.438995,-0.1744565,0.8879424,-0.1529949,0.3519894,-0.2534845,0.8711911,-0.2506649,0.3229187,-0.2718762,-0.6529236,0.7019323,-0.1121358,0.261548,-0.6936066,-0.1259421,0.692324,0.1540647,0.7864065,-0.04587267,-0.6127132,0.06358471,0,0,0,0,0.7033553,0.6736851,-0.06636789,-0.2168755,0.6716835,-0.1012164,0.7327616,-0.04070421,0.7000597,-0.03820516,0.712537,0.02734893,0,0,0,0,0.01401294,0.9946827,0.09772377,0.02932272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01485719,0.9924096,0.1130198,0.04614064,0.01392589,0.9927559,0.1131383,0.03796596,0.01465816,0.9967414,0.07383223,0.02899222,0,0,0,0,0.7909846,-0.6034807,-0.03355024,-0.09501908,0.9261415,-0.01900168,-0.3393375,-0.1635568,-0.5040095,-0.1715621,0.8395441,0.1081969,-0.526631,-0.1191441,0.8416001,-0.01317585,0.8252046,0.5559949,0.07880162,-0.06080691,0.8810565,-0.02424344,0.438995,-0.1744565,0.8879424,-0.1529949,0.3519894,-0.2534845,0.8711911,-0.2506649,0.3229187,-0.2718762,-0.6529236,0.7019323,-0.1121358,0.261548,-0.6936066,-0.1259421,0.692324,0.1540647,0.7864065,-0.04587267,-0.6127132,0.06358471,0,0,0,0,0.7033553,0.6736851,-0.06636789,-0.2168755,0.6716835,-0.1012164,0.7327616,-0.04070421,0.7000597,-0.03820516,0.712537,0.02734893,0,0,0,0,0.01401294,0.9946827,0.09772377,0.02932272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01485719,0.9924096,0.1130198,0.04614064,0.01392589,0.9927559,0.1131383,0.03796596,0.01465816,0.9967414,0.07383223,0.02899222,0,0,0,0,0.7909846,-0.6034807,-0.03355024,-0.09501908,0.9261415,-0.01900168,-0.3393375,-0.1635568,-0.5040095,-0.1715621,0.8395441,0.1081969,-0.526631,-0.1191441,0.8416001,-0.01317585,0.8252046,0.5559949,0.07880162,-0.06080691,0.8810565,-0.02424344,0.438995,-0.1744565,0.8879424,-0.1529949,0.3519894,-0.2534845,0.8711911,-0.2506649,0.3229187,-0.2718762,-0.6529236,0.7019323,-0.1121358,0.261548,-0.6936066,-0.1259421,0.692324,0.1540647,0.7864065,-0.04587267,-0.6127132,0.06358471,0,0,0,0,0.7033553,0.6736851,-0.06636789,-0.2168755,0.6716835,-0.1012164,0.7327616,-0.04070421,0.7000597,-0.03820516,0.712537,0.02734893,0,0,0,0,0.01401294,0.9946827,0.09772377,0.02932272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
