0.001102447,0.9982721,0.04152004,0.04156664,0.001724754,0.9975367,0.04149884,0.05652718,0.0002258227,0.9974176,0.003600745,0.07172917,0,0,0,0,0.7898238,-0.6115798,0.02277879,-0.04036808,0.818513,-0.05197018,-0.5702211,-0.04672581,-0.673745,-0.1478971,0.7117228,0.1328331,-0.6734031,-0.1718298,0.7066785,0.1326962,0.7797025,0.6174563,0.09056494,0.05108533,0.6657287,0.09494245,0.7399333,0.0170302,0.8011206,-0.03554734,0.5713474,-0.1746553,0.796736,-0.1077434,0.5562657,-0.2101704,-0.666973,0.6934366,-0.1604013,0.2203726,0.7329913,0.003043802,-0.6770957,-0.06523737,0.7535069,-0.01606914,-0.6561831,-0.03732031,0,0,0,0,0.6952513,0.6891546,-0.1150863,-0.1686616,0.6769598,0.02626548,0.7351567,0.02408749,0.6448057,0.05039966,0.7608825,0.05237724,0,0,0,0,0.00130411,0.9970983,0.0253597,0.07176505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001102447,0.9982721,0.04152004,0.04156664,0.001724754,0.9975367,0.04149884,0.05652718,0.0002258227,0.9974176,0.003600745,0.07172917,0,0,0,0,0.7898238,-0.6115798,0.02277879,-0.04036808,0.818513,-0.05197018,-0.5702211,-0.04672581,-0.673745,-0.1478971,0.7117228,0.1328331,-0.6734031,-0.1718298,0.7066785,0.1326962,0.7797025,0.6174563,0.09056494,0.05108533,0.6657287,0.09494245,0.7399333,0.0170302,0.8011206,-0.03554734,0.5713474,-0.1746553,0.796736,-0.1077434,0.5562657,-0.2101704,-0.666973,0.6934366,-0.1604013,0.2203726,0.7329913,0.003043802,-0.6770957,-0.06523737,0.7535069,-0.01606914,-0.6561831,-0.03732031,0,0,0,0,0.6952513,0.6891546,-0.1150863,-0.1686616,0.6769598,0.02626548,0.7351567,0.02408749,0.6448057,0.05039966,0.7608825,0.05237724,0,0,0,0,0.00130411,0.9970983,0.0253597,0.07176505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.006716266,0.9993215,0.03595109,0.004367272,-0.006307087,0.9992072,0.03602513,0.01572874,-0.006480661,0.9995982,-0.002257494,0.02750229,0,0,0,0,0.7920017,-0.6103989,-0.01065296,-0.005756015,0.7852001,-0.03813474,-0.6168623,-0.03856778,-0.6149202,-0.1516138,0.7633359,0.1272979,-0.6122098,-0.1880174,0.7555858,0.1376183,0.771754,0.6329221,0.05447468,0.0289469,0.6776806,0.1010057,0.7283826,-0.002379967,0.7574237,-0.05249222,0.6210063,-0.1946924,0.7550654,-0.1449448,0.6065606,-0.2023645,-0.67638,0.694855,-0.1427706,0.19825,0.7078858,0.009388965,-0.7042077,-0.05386156,0.7188648,-0.007894355,-0.6949318,-0.01552239,0,0,0,0,0.6850656,0.6915761,-0.1384511,-0.1823154,0.7030783,0.04473692,0.7093661,0.02189084,0.6337301,0.07587622,0.768162,0.05055706,0,0,0,0,-0.00641641,0.9994115,0.01965317,0.02737201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.006716266,0.9993215,0.03595109,0.004367272,-0.006307087,0.9992072,0.03602513,0.01572874,-0.006480661,0.9995982,-0.002257494,0.02750229,0,0,0,0,0.7920017,-0.6103989,-0.01065296,-0.005756015,0.7852001,-0.03813474,-0.6168623,-0.03856778,-0.6149202,-0.1516138,0.7633359,0.1272979,-0.6122098,-0.1880174,0.7555858,0.1376183,0.771754,0.6329221,0.05447468,0.0289469,0.6776806,0.1010057,0.7283826,-0.002379967,0.7574237,-0.05249222,0.6210063,-0.1946924,0.7550654,-0.1449448,0.6065606,-0.2023645,-0.67638,0.694855,-0.1427706,0.19825,0.7078858,0.009388965,-0.7042077,-0.05386156,0.7188648,-0.007894355,-0.6949318,-0.01552239,0,0,0,0,0.6850656,0.6915761,-0.1384511,-0.1823154,0.7030783,0.04473692,0.7093661,0.02189084,0.6337301,0.07587622,0.768162,0.05055706,0,0,0,0,-0.00641641,0.9994115,0.01965317,0.02737201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.005185105,0.9993182,0.03596376,0.006553678,-0.004894595,0.9992326,0.03600445,0.01462111,-0.004401103,0.9997244,-0.001779765,0.02298629,0,0,0,0,0.794978,-0.6064442,-0.0152842,-0.001307006,0.7802628,-0.03434129,-0.6234526,-0.03629741,-0.5476756,-0.1626559,0.8128452,0.1134776,-0.5449398,-0.1919219,0.8066158,0.12481,0.7710305,0.634028,0.05252958,0.02758929,0.6746701,0.1020034,0.7310205,-0.004967615,0.2116442,-0.1586854,0.9563613,-0.1240918,0.2322872,-0.2463086,0.9379374,-0.07515469,-0.6770519,0.6944802,-0.142909,0.1971677,0.7098134,0.009661957,-0.7025717,-0.0496442,0.7175303,-0.005423387,-0.6964436,-0.009334539,0,0,0,0,0.6854995,0.6925647,-0.1346315,-0.1797746,0.7017641,0.04337605,0.7108207,0.01948213,0.6373162,0.083643,0.7644698,0.04917178,0,0,0,0,-0.004616391,0.999528,0.01995797,0.02289351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.005185105,0.9993182,0.03596376,0.006553678,-0.004894595,0.9992326,0.03600445,0.01462111,-0.004401103,0.9997244,-0.001779765,0.02298629,0,0,0,0,0.794978,-0.6064442,-0.0152842,-0.001307006,0.7802628,-0.03434129,-0.6234526,-0.03629741,-0.5476756,-0.1626559,0.8128452,0.1134776,-0.5449398,-0.1919219,0.8066158,0.12481,0.7710305,0.634028,0.05252958,0.02758929,0.6746701,0.1020034,0.7310205,-0.004967615,0.2116442,-0.1586854,0.9563613,-0.1240918,0.2322872,-0.2463086,0.9379374,-0.07515469,-0.6770519,0.6944802,-0.142909,0.1971677,0.7098134,0.009661957,-0.7025717,-0.0496442,0.7175303,-0.005423387,-0.6964436,-0.009334539,0,0,0,0,0.6854995,0.6925647,-0.1346315,-0.1797746,0.7017641,0.04337605,0.7108207,0.01948213,0.6373162,0.083643,0.7644698,0.04917178,0,0,0,0,-0.004616391,0.999528,0.01995797,0.02289351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.005337393,0.9993089,0.03678494,0.0004541368,-0.005127571,0.99929,0.03681477,0.006151887,-0.003967012,0.9999185,-0.0007891193,0.01210955,0,0,0,0,0.7961372,-0.6046952,-0.02244302,0.002369052,0.7841517,-0.03055057,-0.6186826,-0.03748037,-0.6183276,-0.1539148,0.7605762,0.1245195,-0.6110775,-0.1707072,0.7561989,0.1600208,0.7751495,0.6301057,0.04252116,0.01738548,0.6820185,0.1136553,0.7224331,-0.004886152,0.5510897,-0.1084732,0.8070247,-0.1823315,0.5616509,-0.1928431,0.7880921,-0.1620822,-0.6781076,0.694771,-0.1396703,0.1948217,-0.7057826,-0.01142979,0.7068598,0.045712,0.7184457,-0.00450256,-0.6955454,-0.005649896,0,0,0,0,0.6843787,0.6920031,-0.137659,-0.1838677,0.7061202,0.04772871,0.7062934,0.01630553,0.628304,0.08805012,0.7713325,0.05027471,0,0,0,0,-0.004574581,0.9997,0.02085213,0.01201469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.005337393,0.9993089,0.03678494,0.0004541368,-0.005127571,0.99929,0.03681477,0.006151887,-0.003967012,0.9999185,-0.0007891193,0.01210955,0,0,0,0,0.7961372,-0.6046952,-0.02244302,0.002369052,0.7841517,-0.03055057,-0.6186826,-0.03748037,-0.6183276,-0.1539148,0.7605762,0.1245195,-0.6110775,-0.1707072,0.7561989,0.1600208,0.7751495,0.6301057,0.04252116,0.01738548,0.6820185,0.1136553,0.7224331,-0.004886152,0.5510897,-0.1084732,0.8070247,-0.1823315,0.5616509,-0.1928431,0.7880921,-0.1620822,-0.6781076,0.694771,-0.1396703,0.1948217,-0.7057826,-0.01142979,0.7068598,0.045712,0.7184457,-0.00450256,-0.6955454,-0.005649896,0,0,0,0,0.6843787,0.6920031,-0.137659,-0.1838677,0.7061202,0.04772871,0.7062934,0.01630553,0.628304,0.08805012,0.7713325,0.05027471,0,0,0,0,-0.004574581,0.9997,0.02085213,0.01201469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.005453928,0.9992686,0.03784714,0.0002192066,-0.005229366,0.9992498,0.03787882,0.006145749,-0.003851372,0.9999165,0.000310605,0.01233073,0,0,0,0,0.7963118,-0.6044357,-0.02327074,0.001848205,0.7651467,-0.02795264,-0.6424032,-0.03297308,-0.601833,-0.1539042,0.7731851,0.1276533,-0.5975387,-0.1710385,0.769263,0.1480803,0.7721363,0.633706,0.04391026,0.01715501,0.6812033,0.1077236,0.724031,-0.01169742,0.4611631,-0.1249617,0.8618852,-0.1699028,0.4786461,-0.2087951,0.8431098,-0.1283295,-0.676621,0.6961663,-0.1385337,0.1958186,-0.7058498,-0.01201096,0.7069998,0.04222627,0.7125826,-0.003711283,-0.7015775,0.001111315,0,0,0,0,0.6859747,0.6904148,-0.1373536,-0.1841194,0.7064475,0.0450937,0.7062647,0.009411416,0.6158495,0.09824245,0.7799278,0.05282382,0,0,0,0,-0.004549329,0.999674,0.02194313,0.01223684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.003761941,0.999097,0.04074668,-0.01143595,-0.003327635,0.9991621,0.04078445,-0.0007914722,-0.00190337,0.9999433,0.002677454,0.01012619,0,0,0,0,0.8014226,-0.597606,-0.02424231,-0.001073035,0.7788389,-0.02738094,-0.6256699,-0.03460283,-0.6293525,-0.1517794,0.751681,0.1259134,-0.625032,-0.1682175,0.7480944,0.1462623,0.7750922,0.6303576,0.04180217,0.01157378,0.6875894,0.1061597,0.7181001,-0.01682522,0.3991125,-0.1351067,0.8929646,-0.1583336,0.4184296,-0.2160188,0.8752629,-0.1103066,-0.6788864,0.69631,-0.1324096,0.1916591,-0.6977102,-0.01320972,0.7151138,0.04047583,0.7080237,-0.002740754,-0.7061148,0.009842007,0,0,0,0,0.6835478,0.6891968,-0.1420609,-0.1938784,0.7147795,0.04598487,0.6978182,0.005059825,0.6157132,0.1090016,0.7784827,0.05459483,0,0,0,0,-0.002561799,0.999646,0.02448967,0.01007484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
